AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2016;CAS-68029-S9F0F8;2;1;20161130;11;4;20170111;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2826241;0;2;APODERADO/A;23836624;2;26111;ESC. DE PARV. Y ESP. PUKARAY;13;134;13402;BUIN;3;3;2;13; 
2016;CAS-68030-S9L5Y3;2;1;20161130;11;4;20170126;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;14592419;0;1;PADRE/MADRE/TUTOR;16730257;2;9659;ESCUELA COLEGIO ALBERTO BLEST GANA;13;131;13131;SAN RAMÓN;3;3;2;13;0
2016;CAS-68031-H2Q8X8;2;1;20161130;11;4;20170620;5;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;160502692; ;160502692;15191694;1;1;PADRE/MADRE/TUTOR;15191694;2;14380;CAERNARFON COLLEGE;5;51;5102;CASABLANCA;4;4;2;5; 
2016;CAS-68033-J9Z5K2;2;1;20161130;11;4;20170120;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;16129396;1;2;ESTUDIANTE;16129396;2;11812;COLEGIO TOMAS MORO;13;131;13130;SAN MIGUEL;3;3;5;13; 
2016;CAS-68034-C6V1B7;2;1;20161130;11;4;20170106;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES, OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL, CAUSADOS POR INFRAESTRUCTURA, MOBILIARIO, EQUIPAMIENTO Y/O MATERIAL DIDÁCTICO INSUFICIENTES, INADECUADOS, INSEGUROS Y/O INSALUBRES; ; ; ;2885813;1;2;APODERADO/A;2885813;2;24946;COLEGIO JORGE HUNEEUS ZEGERS;13;131;13112;LA PINTANA;3;3;2;13; 
2016;CAS-68035-T4R4T2;2;1;20161130;11;4;20170126;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;18874422;0;2;APODERADO/A;15347867;2;25709;COLEGIO PART. BOSTON COLLEGE LA FLORIDA;13;131;13110;LA FLORIDA;3;3;2;13; 
2016;CAS-68038-G2N9Z7;1;1;20161130;11;4;20161216;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;8907137;0;1;PADRE/MADRE/TUTOR;2304751;2;11681;COLEGIO MIGUEL DE CERVANTES;12;121;12101;PUNTA ARENAS;4;4;2;12; 
2016;CAS-68039-G7J3H3;1;1;20161130;11;4;20161216;6;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;21447459;0;1;APODERADO/A;12744516;1;11265;COLEGIO ENA BELLEMANS MONTTI;6;61;6101;RANCAGUA;3;3;5;6; 
2016;CAS-68040-H8N8V2;1;1;20161130;11;4;20170728;8;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;170800765; ;170800765;2364399;1;2;DOCENTE;2364399;2;18127;CENTRO EDUCACIONAL ALBORADA;8;81;8107;PENCO;3;3;1;8; 
2016;CAS-68042-R6T0K4;1;1;20161130;11;4;20170530;2;3;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO);170200042; ;170200042;20618485;0;1;PADRE/MADRE/TUTOR;18414923;2;283;LICEO TECNICO DE ANTOFAGASTA;2;21;2101;ANTOFAGASTA;1;1;7;2; 
2016;CAS-68043-G3Q4M6;1;1;20161130;11;4;20170214;10;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;17886954;0;2;PADRE/MADRE/TUTOR;17886954;1;7775;ESCUELA RURAL PARGUA;10;101;10102;CALBUCO;2;1;2;10; 
2016;CAS-68044-V0M2T1;1;1;20161130;11;4;20161230;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;20546460;0;2;APODERADO/A;7497768;2;8458;ESCUELA PARTICULAR LA MILAGROSA;12;121;12101;PUNTA ARENAS;3;3;2;12; 
2016;CAS-68045-Z5Y4N6;2;1;20161130;11;4;20170308;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21092968;1;1;PADRE/MADRE/TUTOR;21092968;2;1214;COLEGIO MARIA AUXILIADORA;5;53;5301;LOS ANDES;3;3;2;5;0
2016;CAS-68050-P2K4W0;1;1;20161130;11;4;20161130;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;7386044;0;2;APODERADO/A;12109197;1;18172;COLEGIO AMANECER TALCAHUANO;8;81;8110;TALCAHUANO;3;3;2;8; 
2016;CAS-68051-Q7C8H1;1;1;20161130;11;4;20161226;3;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;8837687;0;2;APODERADO/A;23833085;2;429;LICEO CATOLICO ATACAMA;3;31;3101;COPIAPÓ;3;3;1;3; 
2016;CAS-68052-X1H1N6;2;1;20161130;11;4;20170201;13;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS); ; ; ;19211383;0;2;APODERADO/A;15563495;2;10069;COLEGIO MARQUEL;13;131;13126;QUINTA NORMAL;3;3;1;13; 
2016;CAS-68056-M5Y2K5;2;1;20161130;11;4;20161223;7;2;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;COBROS ADICIONALES Y/O EXIGENCIAS EN ESPECIES (MATERIALES DE ASEO DE USO GENERAL, DE OFICINA, DISFRAZ, VESTUARIO BAILE, RIFAS, OTRO);160702038; ; ;22855058;1;1;APODERADO/A;22855058;2;2956;ESCUELA AURORA DE CHILE;7;71;7101;TALCA;2;1;2;7; 
2016;CAS-68059-N1B3S3;1;1;20161130;11;4;20171026;13;3;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE ESTUDIANTE HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);171301867; ;171301867;13331365;1;1;DOCENTE;13331365;2;31327;COLEGIO ALICANTE DEL VALLE;13;132;13201;PUENTE ALTO;3;3;2;13; 
2016;CAS-68064-W7C6M4;1;1;20161130;11;4;20161220;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;12109437;0;2;APODERADO/A;23904098;2;1536;ESCUELA AMERICA;5;51;5101;VALPARAÍSO;1;1;1;5; 
2016;CAS-68069-F6L8H1;1;1;20161130;11;4;20161230;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;15256247;0;2;APODERADO/A;11561546;2;407;ESCUELA JESUS FERNANDEZ HIDALGO;3;31;3101;COPIAPÓ;2;1;2;3;0
2016;CAS-68071-R1H1L2;1;1;20161130;11;4;20171120;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171302236; ;171302236;23896022;0;2;APODERADO/A;9385185;1;10413;ESCUELA PARTICULAR PAPELUCHO;13;133;13301;COLINA;3;3;2;13; 
2016;CAS-68072-Q8Q7C0;1;1;20161130;11;4;20161213;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;9898997;0;2;APODERADO/A;21641717;2;2116;COLEGIO MUNICIPAL EDUARDO DE GEYTER;6;61;6101;RANCAGUA;1;1;2;6;0
2016;CAS-68074-Y1K8F6;1;1;20161130;11;4;20170510;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171301267; ; ;22005377;0;2;APODERADO/A;20047277;2;9828;COLEGIO SOL DE CHILE;13;131;13116;LO ESPEJO;3;3;2;13; 
2016;CAS-68078-K1J8S5;1;1;20161130;11;4;20170707;8;3;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN;170800140; ;170800140;13691138;0;2;OTRO TIPO DE CIUDADANO(A);9038363;2;4307;COLEGIO SAN JOSE;8;83;8303;CABRERO;3;3;2;8; 
2016;CAS-68079-F5C4K3;2;1;20161130;11;4;20170125;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;7321916;0;1;APODERADO/A;11910999;2;25373;COLEGIO SAN RAFAEL ARCANGEL;13;131;13113;LA REINA;4;4;2;13;0
2016;CAS-68081-X8J5B6;1;1;20161130;11;4;20170217;6;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160601382; ; ;1306406;0;2;PADRE/MADRE/TUTOR;7768967;1;2129;COLEGIO AURORA DE CHILE;6;61;6101;RANCAGUA;1;1;1;6; 
2016;CAS-68084-Y8B1S5;1;1;20161130;11;4;20161230;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;17057916;0;2;APODERADO/A;928039;1;12115;CENTRO EDUCACIONAL FEDERICO GARCIA LORCA;13;131;13128;RENCA;3;3;5;13; 
2016;CAS-68086-M4M2K7;1;1;20161130;11;4;20170116;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;19712387;0;2;APODERADO/A;16799597;1;10553;ESCUELA MARCIAL MARTINEZ FERRARI;13;131;13105;EL BOSQUE;2;1;2;13;0
2016;CAS-68087-N0N8V7;2;1;20161130;11;4;20161130;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;8471853;0;2;APODERADO/A;12840481;1;14717;COLEGIO LAS AMERICAS;5;58;5801;QUILPUÉ;3;3;2;5;0
2016;CAS-68091-Z0B6V9;2;1;20161130;11;4;20170112;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1396042;0;2;PADRE/MADRE/TUTOR;15195741;2;10673;ESCUELA BASICA F-N°835 HERMANOS SANCHEZ CERDA;13;134;13404;PAINE;2;1;2;13;1
2016;CAS-68098-G3P1N9;1;1;20161130;11;4;20170825;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171300926; ;171300926;8447977;0;1;APODERADO/A;14833979;2;10220;COLEGIO PRESIDENTE ALESSANDRI;13;131;13108;INDEPENDENCIA;3;3;2;13; 
2016;CAS-68102-W3T0W8;1;1;20161130;11;4;20170120;6;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE; ; ; ;10834817;0;2;APODERADO/A;18127156;1;40310;COLEGIO PUCARA;6;61;6106;GRANEROS;3;3;2;6; 
2016;CAS-68106-C2C5R4;1;1;20161130;11;4;20170911;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;20449232;0;2;APODERADO/A;7485972;1;2259;COLEGIO PARTICULAR ARTURO PRAT;6;61;6108;MACHALÍ;3;3;5;6;0
2016;CAS-68108-D0J8G0;1;1;20161130;11;4;20170428;3;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;170300001; ;170300001;21595810;0;2;DOCENTE;6733125;2;405;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPÓ;2;1;1;3; 
2016;CAS-68110-W7Z2C1;1;1;20161130;11;4;20161207;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;664778;0;2;APODERADO/A;24819552;2;9474;INSTIT.POLIT.SAN MIGUEL ARCANGEL;13;131;13130;SAN MIGUEL;3;3;7;13; 
2016;CAS-68111-F7F9D7;2;1;20161130;11;4;20161130;5;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS; ; ; ;1598718;0;2;APODERADO/A;3067504;2;14375;COLEGIO DIVINA MAESTRA;5;58;5804;VILLA ALEMANA;3;3;5;5; 
2016;CAS-68112-B0Y4T3;1;1;20161130;11;4;20170417;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3201265;0;2;PADRE/MADRE/TUTOR;7889424;2;40414;CENTRO EDUC.DE INTEGRAC.DE ADULTOS NEWEN;5;56;5605;EL TABO;3;3;2;5; 
2016;CAS-68114-W6B9C4;1;1;20161130;11;4;20170116;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;884646;0;2;APODERADO/A;12682817;2;9647;LICEO SAN FRANCISCO;13;131;13131;SAN RAMÓN;3;3;2;13;0
2016;CAS-68115-L3H4C5;1;1;20161130;11;4;20161229;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;19621783;0;2;APODERADO/A;23265667;2;1858;COLEGIO DON ORIONE;5;51;5107;QUINTERO;3;3;5;5; 
2016;CAS-68116-K8K1D2;1;1;20161130;11;4;20161228;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;16378839;0;2;APODERADO/A;5348066;1;8900;COLEGIO SEMINARIO PONTIFICIO MENOR;13;131;13114;LAS CONDES;4;4;2;13; 
2016;CAS-68117-F5J0K8;1;1;20161130;11;4;20170214;13;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;895619;0;1;PADRE/MADRE/TUTOR;18892507;1;8490;LICEO NRO 2 MIGUEL LUIS AMUNATEGUI;13;131;13101;SANTIAGO;2;1;5;13; 
2016;CAS-68118-H9M2H1;2;1;20161130;11;4;20161130;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;6130312;0;2;PADRE/MADRE/TUTOR;13850565;2;1749;COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ;5;51;5109;VIÑA DEL MAR;3;3;6;5; 
2016;CAS-68119-F6T9H2;1;1;20161130;11;4;20161130;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;20173385;0;2;APODERADO/A;17953783;2;2935;LICEO MARTA DONOSO ESPEJO;7;71;7101;TALCA;2;1;5;7; 
2016;CAS-68120-C6N3G6;1;1;20161130;11;4;20170925;5;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;160502697; ;160502697;3201265;1;2;APODERADO/A;3201265;2;40414;CENTRO EDUC.DE INTEGRAC.DE ADULTOS NEWEN;5;56;5605;EL TABO;3;3;0;5; 
2016;CAS-68122-H8S9S4;1;1;20161130;11;4;20170714;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171300782; ;171300782;21940522;0;1;APODERADO/A;9440213;1;25304;COLEGIO PAUL HARRIS SCHOOL;13;131;13105;EL BOSQUE;3;3;7;13; 
2016;CAS-68124-F8L1Z6;1;1;20161130;11;4;20170301;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;19291087;0;1;APODERADO/A;12906945;1;10474;ESCUELA LUIS MATTE LARRAIN;13;132;13201;PUENTE ALTO;1;1;2;13; 
2016;CAS-68125-J8R7K6;1;1;20161130;11;4;20161202;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;8090117;0;2;APODERADO/A;12654391;2;10168;ESCUELA PARTICULAR SAN VICENTE FERRER;13;131;13103;CERRO NAVIA;3;3;2;13; 
2016;CAS-68127-L1C7T5;2;1;20161130;11;4;20170616;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;24755941;0;1;APODERADO/A;1006945;1;26499;COLEGIO INTECTUR;13;131;13101;SANTIAGO;3;3;7;13; 
2016;CAS-68128-N8J7W6;1;1;20161130;11;4;20170911;6;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;7448373;0;2;APODERADO/A;7988024;1;40078;ESCUELA CARDENAL RAUL SILVA HENRIQUEZ;6;62;6203;LITUECHE;2;1;2;6; 
2016;CAS-68129-H7Y5D9;2;1;20161130;11;4;20161206;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;10932872;0;2;SOSTENEDOR(A);5112120;1;9897;LICEO POLITECNICO PARTICULAR HANNOVER;13;131;13119;MAIPÚ;3;3;7;13; 
2016;CAS-68133-S3B3S8;1;1;20161130;11;4;20170914;9;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES;160902023; ;160902023;24998215;0;2;APODERADO/A;17682731;2;5215;LICEO INDUSTRIAL B-5 ANGOL;9;92;9201;ANGOL;5;5;5;9; 
2016;CAS-68134-W6M5Y8;1;1;20161130;11;4;20170119;15;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;161500464; ; ;21030740;1;2;DOCENTE;21030740;2;60;COLEGIO ALEMAN DE ARICA;15;151;15101;ARICA;3;3;2;15; 
2016;CAS-68136-T6P3G2;1;1;20161130;11;4;20161214;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;23303639;0;2;APODERADO/A;9914670;2;5273;ESCUELA MUNICIP. LA NOBEL GABRIELA;9;92;9209;RENAICO;2;1;2;9; 
2016;CAS-68137-Q4M4N4;2;1;20161130;11;4;20170106;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;10367177;1;2;APODERADO/A;10367177;2;9221;COLEGIO ALTAMIRA;13;131;13122;PEÑALOLÉN;4;4;5;13; 
2016;CAS-68138-J7Q0D4;1;1;20161130;11;4;20161220;8;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;15777674;0;2;APODERADO/A;7936772;1;18172;COLEGIO AMANECER TALCAHUANO;8;81;8110;TALCAHUANO;3;3;2;8; 
2016;CAS-68139-H7J9M4;2;1;20161130;11;4;20170801;5;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;160502621; ;160502621;23614458;1;2;DOCENTE;23614458;2;14848;ESCUELA PART. ANNY SCHOOL;5;55;5504;LA CRUZ;3;3;2;5; 
2016;CAS-68141-M3M9J2;2;1;20161130;11;4;20161201;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NACIONALIDAD Y/U ORIGEN RACIAL; ; ; ;8287717;0;2;APODERADO/A;9867722;1;14601;COLEGIO SPEIRO;5;51;5101;VALPARAÍSO;3;3;1;5; 
2016;CAS-68143-K5L3B0;2;1;20161130;11;4;20170509;4;2;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;11319527;1;2;PADRE/MADRE/TUTOR;11319527;2;13632;COLEGIO HORIZONTES;4;41;4102;COQUIMBO;3;3;2;4; 
2016;CAS-68144-S4T6H6;2;1;20161130;11;4;20161201;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO); ; ; ;8287717;0;2;APODERADO/A;9867722;1;14601;COLEGIO SPEIRO;5;51;5101;VALPARAÍSO;3;3;1;5; 
2016;CAS-68149-L8R4V8;2;1;20161130;11;4;20161214;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24109804;0;1;APODERADO/A;3591664;2;31054;COLEGIO EL LABRADOR;13;134;13402;BUIN;3;3;2;13; 
2016;CAS-68152-C0K3L3;2;1;20161130;11;4;20170224;10;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;2272803;0;1;ESTUDIANTE;5901431;1;8108;SEMINARIO CONCILIAR DE ANCUD;10;102;10202;ANCUD;3;3;7;10; 
2016;CAS-68153-K2V7D8;2;1;20161130;11;4;20170105;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;18571731;0;2;APODERADO/A;7453695;1;14487;COLEGIO MAESE DA VINCI;5;54;5401;LA LIGUA;3;3;2;5; 
2016;CAS-68154-D9F3R9;2;1;20161130;11;4;20170106;2;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;20731005;1;2;APODERADO/A;20731005;2;225;ESCUELA REPUBLICA DE BOLIVIA;2;22;2201;CALAMA;1;1;2;2; 
