AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2019;CAS-105989-W4Q1P5;1;1;20190220;2;1;20200207;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);191301831; ;191301831; ;0;1;SUPERINTENDENCIA DE EDUCACIÓN;724882;2;8629;102848;COLEGIO POLITÉCNICO SANTA ANA;13;131;13126;QUINTA NORMAL;3;3;2;13;1
2019;CAS-105990-V9J0T3;1;1;20190220;2;1;20190325;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ; ;0;1;SUPERINTENDENCIA DE EDUCACIÓN;2002279;2;10200;103444;ESCUELA BASICA ISABEL LE BRUN;13;131;13128;RENCA;1;1;2;13;0
2019;CAS-105992-T3V2P8;1;1;20190220;2;1;20190320;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;18181325;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);8720093;1;10652;103685;ESCUELA VILUCO;13;134;13402;BUIN;1;1;2;13;0
2019;CAS-105993-G3Q7P0;1;1;20190220;2;1;20190320;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;13267414;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);15768163;2;24685;106270;COLEGIO PIAMARTA;13;131;13106;ESTACIÓN CENTRAL;3;3;5;13;0
2019;CAS-105994-W7W5R8;1;1;20190220;2;1;20190319;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;19158526;0;2;SUPERINTENDENCIA DE EDUCACIÓN;14584863;1;10092;103386;ESCUELA GOLDA MEIR;13;131;13117;LO PRADO;6;2;2;13;0
2019;CAS-105996-S4J0H1;2;1;20190220;2;1;20190227;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;2825073;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);21041785;2;8880; ;COLEGIO NIDO DE AGUILAS;13;131;13115;LO BARNECHEA;4;4;5;13;0
2019;CAS-105997-X4T5C2;1;1;20190221;2;1;20190221;5;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;9372099;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);13635281;2;1653;100658;COLEGIO SAN VICENTE;5;51;5101;VALPARAÍSO;3;3;2;5; 
2019;CAS-105998-V6M2K5;1;1;20190221;2;1;20190327;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;8870354;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);875491;2;24685;106270;COLEGIO PIAMARTA;13;131;13106;ESTACIÓN CENTRAL;3;3;5;13;0
2019;CAS-105999-B7L0P2;2;1;20190221;2;1;20190304;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;9894290;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25845961;1; ;119626;BARNEY'S;5;56;5601;SAN ANTONIO;11;6;1;5; 
2019;CAS-106000-T0G5B8;1;1;20190221;2;1;20190405;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;25845936;0;2;TRIBUNALES;16819874;1;3977;101596;LICEO SANTA CRUZ DE LARQUI;16;161;16102;BULNES;2;1;2;16; 
2019;CAS-106001-K1K6D9;1;1;20190221;2;1;20190315;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3564283;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);24412360;2;9863;103287;LICEO SANTIAGO BUERAS Y AVARIA;13;131;13119;MAIPÚ;1;1;5;13; 
2019;CAS-106002-R4T4P9;2;1;20190221;2;1;20190222;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;20398722;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);1088796;1;24698; ;COLEGIO SAGRADO CORAZON DE JESUS;13;131;13113;LA REINA;4;4;2;13; 
2019;CAS-106003-Z4L9K1;1;1;20190221;2;1;20190826;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;191301841; ;191301841;17973658;1;2;EDUCADOR(A) DE PÁRVULOS;17973658;2;26081;106954;ESCUELA ESP. DICKENS COLLEGE;13;131;13108;INDEPENDENCIA;3;3;0;13; 
2019;CAS-106004-M1D3P2;1;1;20190221;2;1;20190320;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;7385838;1;2;DOCENTE;7385838;1;24733;106286;COLEGIO SAN ANDRES DE COLINA;13;133;13301;COLINA;3;3;0;13; 
2019;CAS-106005-W0B7G8;2;1;20190221;2;1;20190222;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;7478694;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18190952;2;1588;100632;COLEGIO NTRA.SRA.DE LA MISERICORDIA;5;51;5101;VALPARAÍSO;3;3;2;5; 
2019;CAS-106006-D1W0F1;1;1;20190221;2;1;20190529;1;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN; ; ; ;825758;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);825758;2;12510;104069;JARDIN INFANTIL PAPELUCHO;1;11;1101;IQUIQUE;3;3;1;1; 
2019;CAS-106007-D4Q0W4;2;1;20190221;2;1;20190308;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;2671004;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);2671004;2;26137;106986;COLEGIO DEL REAL;13;131;13119;MAIPÚ;3;3;5;13; 
2019;CAS-106008-B5P7Y6;1;1;20190221;2;1;20190404;1;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;12328150;0;1;DOCENTE;12328150;1;12761; ;ESCUELA BASICA FRANCISCO FORGIONE;1;11;1101;IQUIQUE;3;3;0;1; 
2019;CAS-106009-V5K3R1;1;1;20190221;2;1;20190314;14;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;25846131;0;1;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;10276387;2;22160;105965;MARTIN LUTHER KING COLLEGE;14;141;14101;VALDIVIA;3;3;2;14; 
2019;CAS-106010-D1X8P8;2;1;20190221;2;1;20190606;13;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;191301850; ; ;3735185;1;1;DOCENTE;3735185;1;11936;103978;COLEGIO JACQUES COUSTEAU;13;131;13119;MAIPÚ;3;3;2;13; 
2019;CAS-106011-N7T4Q8;2;1;20190221;2;1;20190730;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;191301850; ;191301850;3735185;1;1;DOCENTE;3735185;1;11936;103978;COLEGIO JACQUES COUSTEAU;13;131;13119;MAIPÚ;3;3;0;13; 
2019;CAS-106012-R2R7T2;2;1;20190221;2;1;20190320;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;17496235;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2090943;1;10834;103789;COLEGIO MARAMBIO;13;135;13501;MELIPILLA;4;4;5;13;1
2019;CAS-106013-N2D8J0;2;1;20190221;2;1;20190402;13;2;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;191301054; ; ;17496235;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2090943;1;10834;103789;COLEGIO MARAMBIO;13;135;13501;MELIPILLA;4;4;5;13; 
2019;CAS-106016-J3F2Q1;2;1;20190221;2;1;20190226;5;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;3486343;1;2;DOCENTE;3486343;2;1547;100607;ESCUELA CARABINERO PEDRO A.CARIAGA M.;5;51;5101;VALPARAÍSO;1;1;2;5; 
2019;CAS-106017-B1V8P9;2;1;20190221;2;1;20190226;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;9106398;0;2;DOCENTE;20889896;2;9648;103194;ESCUELA PARTICULAR FRANCISCO DE MIRANDA;13;131;13131;SAN RAMÓN;3;3;2;13; 
2019;CAS-106018-T3P1Q2;2;1;20190221;2;1;20190327;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;17242690;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);17242690;2;25282;106511;COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ;13;132;13201;PUENTE ALTO;3;3;2;13; 
2019;CAS-106020-V3M5V2;2;1;20190221;2;1;20190318;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;18111157;1;1;ESTUDIANTE;18111157;1;9075; ;COMPLEJO EDUC. JOAQUIN EDWARDS BELLO.;13;131;13118;MACUL;1;1;7;13; 
2019;CAS-106021-V5V9M6;2;1;20190222;2;1;20190304;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;24220734;1;2;DOCENTE;24220734;2;9999;103350;ESCUELA ANTUMALAL;13;131;13126;QUINTA NORMAL;1;1;2;13; 
2019;CAS-106022-S1F2X0;1;1;20190222;2;1;20200309;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;191301919; ;191301919;12749728;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25839151;1; ;121870;SALA CUNA Y JARDÍN INFANTIL DIRECCIÓN DE ATENCIÓN PRIMARIA;13;131;13119;MAIPÚ;11;6;1;13; 
2019;CAS-106024-S8X9B2;1;1;20190222;2;1;20191011;7;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;190700250; ;190700250;19033222;0;1;OTRO TIPO DE CIUDADANO(A);2572761;2;3304;101367;COLEGIO SAN MIGUEL ARCANGEL;7;74;7401;LINARES;3;3;2;7; 
2019;CAS-106025-F9X5B7;1;1;20190222;2;1;20190402;13;2;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;191301029; ; ;19660262;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);337581;2;25223;106483;COLEGIO MONTE DE ASIS;13;132;13201;PUENTE ALTO;3;3;2;13; 
2019;CAS-106026-J2T4H0;1;1;20190222;2;1;20200109;13;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;CAMBIO DE UBICACIÓN O CIERRE DEL ESTABLECIMIENTO;191301157; ;191301157;19158526;1;1;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;19158526;2;24969;106357;COLEGIO PADRE HURTADO DE PUDAHUEL;13;131;13124;PUDAHUEL;3;3;0;13; 
2019;CAS-106027-N0D7R9;1;1;20190222;2;1;20191015;14;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;191400031; ;191400031;3278745;1;2;CENTRO DE PADRES;3278745;2;6815;102417;ESCUELA RURAL LOS MOLINOS;14;141;14101;VALDIVIA;2;1;1;14; 
2019;CAS-106028-J8S9S2;1;1;20190222;2;1;20191210;6;3;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;190600220; ;190600220;8024918;1;2;DOCENTE;8024918;2;15808; ;LICEO MIRELLA CATALAN URZUA;6;62;6206;PAREDONES;2;1;0;6; 
2019;CAS-106029-D4R6F6;1;1;20190222;2;1;20190304;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;22169262;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2478241;2;1520; ;LICEO BICENTENARIO MARITIMO DE VALPARAISO;5;51;5101;VALPARAÍSO;1;1;5;5; 
2019;CAS-106030-H1Y4W0;1;1;20190222;2;1;20190401;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;3112128;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);792833;1;10752;103744;ESCUELA REPUBLICA ARGENTINA;13;136;13604;PADRE HURTADO;2;1;2;13;0
2019;CAS-106032-W4J6M1;2;1;20190222;2;1;20190226;16;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;15559591;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);15559591;2;17735;105358;COLEGIO DARIO SALAS;16;161;16103;CHILLÁN VIEJO;3;3;2;16; 
2019;CAS-106034-Q7H8Y8;2;1;20190222;2;1;20190228;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;21523173;1;2;EDUCADOR(A) DE PÁRVULOS;21523173;2;24903;106335;COLEGIO MADRE DE JESUS;13;136;13604;PADRE HURTADO;3;3;1;13; 
2019;CAS-106035-R6X9D4;2;1;20190222;2;1;20191011;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;191301837; ;191301837;21523173;1;2;EDUCADOR(A) DE PÁRVULOS;21523173;2;24903;106335;COLEGIO MADRE DE JESUS;13;136;13604;PADRE HURTADO;3;3;1;13; 
2019;CAS-106036-V5R6V2;2;1;20190222;2;1;20190228;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;999099;1;2;ESTUDIANTE;999099;2;2542;101093;ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN;6;63;6302;CHÉPICA;2;1;2;6;1
2019;CAS-106037-F1J3M9;2;1;20190223;2;1;20190812;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;191301967; ;191301967;7904932;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25845997;2; ;121181;CUCULINA;13;131;13101;SANTIAGO;11;6;1;13; 
2019;CAS-106038-W7X6V5;2;1;20190223;2;1;20190322;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;3363551;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25681006;1; ;111194;WILLI-MAPU;13;131;13106;ESTACIÓN CENTRAL;7;6;1;13; 
2019;CAS-106039-C4G7K7;2;1;20190224;2;1;20191111;7;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;190700251; ;190700251;6581230;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);18386615;1;2789;101173;ALIANZA FRANCESA JEAN MERMOZ;7;73;7301;CURICÓ;4;4;5;7; 
2019;CAS-106041-Y7S3S7;1;1;20190225;2;1;20190304;16;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;16344700;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);1190814;1;3734; ;COLEGIO COMEWEALTH SCHOOL;16;161;16101;CHILLÁN;3;3;5;16; 
2019;CAS-106042-C9M4F2;1;1;20190225;2;1;20190228;16;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;19020474;0;2;ESTUDIANTE;321643;2;17920;105455;COLEGIO HISPANO AMERICANO RIO VIEJO;16;161;16101;CHILLÁN;3;3;2;16; 
2019;CAS-106044-J2H0S9;1;1;20190225;2;1;20190306;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;3516273;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15359628;1;40256;107692;COLEGIO TECNICO NACIONES UNIDAS;10;101;10101;PUERTO MONTT;3;3;2;10;0
2019;CAS-106045-Z0D8N6;1;1;20190225;2;1;20190613;16;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);191600128; ;191600128;6382626;0;2;SUPERINTENDENCIA DE EDUCACIÓN;7576557;2;3714; ;ESCUELA PARTICULAR ADVENTISTA;16;161;16101;CHILLÁN;3;3;2;16;0
2019;CAS-106046-Q4H2G8;2;1;20190225;2;1;20190227;4;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;11739401;1;1;ASISTENTE DE LA EDUCACIÓN;11739401;1;626;100255;ESCUELA BASICA DAVID LEON TAPIA;4;41;4102;COQUIMBO;6;2;2;4; 
2019;CAS-106047-R1Q9D8;1;1;20190225;2;1;20190311;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24305975;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10463897;2;9829; ;COLEGIO MIGUEL DE CERVANTES;13;131;13109;LA CISTERNA;3;3;5;13; 
2019;CAS-106048-L5S2D9;1;1;20190225;2;1;20190826;13;3;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;191301840; ;191301840;2998076;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);1050054;1;31030; ;ESCUELA PRE MILITAR HEROES DE LA CONCEPCION;13;131;13109;LA CISTERNA;3;3;5;13; 
2019;CAS-106049-Z3B9K2;1;1;20190225;2;1;20190916;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;191301879; ;191301879;2147758;0;2;DOCENTE;22103123;1;10216;103452;ESC. BASICA MONSERRAT ROBERT DE GARCIA;13;131;13128;RENCA;1;1;2;13; 
2019;CAS-106050-C7S8Q2;1;1;20190225;2;1;20190313;2;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS POR MEDIDAS DE SEGURIDAD INSUFICIENTES EN SALIDAS PEDAGÓGICAS Y/O ACTIVIDADES EXTRACURRICULARES; ; ; ;10918704;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);12272868;2;12963;104253;THE ANTOFAGASTA BAPTIST COLLEGE;2;21;2101;ANTOFAGASTA;3;3;5;2; 
2019;CAS-106051-H4B3P2;1;1;20190225;2;1;20190409;11;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;191100024; ; ;2301672;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);13225026;2;8349;102745;ESCUELA PEDRO QUINTANA MANSILA;11;111;11101;COYHAIQUE;2;1;2;11; 
2019;CAS-106052-Z2X9C4;1;1;20190225;2;1;20190409;11;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;191100024; ; ;22989177;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8458223;1;8349;102745;ESCUELA PEDRO QUINTANA MANSILA;11;111;11101;COYHAIQUE;2;1;2;11; 
2019;CAS-106053-N8D8J3;1;1;20190225;2;1;20190612;2;3;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN;190200103; ;190200103;15470170;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15606110;1;12963;104253;THE ANTOFAGASTA BAPTIST COLLEGE;2;21;2101;ANTOFAGASTA;3;3;5;2; 
2019;CAS-106054-W5L0W8;1;1;20190225;2;1;20190314;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;25846131;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8751977;1;12836;104206;COLEGIO RIO LOA;2;22;2201;CALAMA;3;3;2;2; 
2019;CAS-106055-J0H3K5;1;1;20190225;2;1;20190227;5;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;15400861;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);9215843;2;1195; ;LICEO COMERCIAL DE LOS ANDES;5;53;5301;LOS ANDES;5;5;5;5; 
2019;CAS-106056-H8Y9W9;1;1;20190225;2;1;20190318;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;18616123;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);3698962;1;9939;103327;ESCUELA BASICA CAMPOS DE MAIPU-CERRILLOS;13;131;13102;CERRILLOS;3;3;2;13; 
2019;CAS-106057-J8Y5K4;1;1;20190225;2;1;20190319;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;24397903;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2911836;2;9267;103055;LICEO EXPERIMENTAL MANUEL DE SALAS;13;131;13120;ÑUÑOA;4;4;5;13;1
