AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2015;CAS-45494-L2H4Z3;1;1;20151026;10;4;20151026;5;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS;20080923;1;2;APODERADO/A;20080923;2;1691;ESCUELA LORD COCHRANE;5;51;5109;VIÑA DEL MAR;1;1;2;5
2015;CAS-45495-L8S2S2;1;1;20151026;10;4;20160616;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);23042610;0;2;PADRE/MADRE/TUTOR;12777537;2;10155;ESCUELA CHARLES SCHOOL-DIURNA;13;131;13103;CERRO NAVIA;3;3;2;13
2015;CAS-45496-W4Y4N1;2;1;20151026;10;4;20151028;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);17421104;0;1;ESTUDIANTE;6631434;1;8556;ESCUELA REPUBLICA DE AUSTRIA;13;131;13106;ESTACIÓN CENTRAL;2;1;2;13
2015;CAS-45497-L2H4L7;1;1;20151026;10;4;20151229;15;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;REDUCCIÓN DE LA JORNADA EDUCATIVA AL PÁRVULO Y/O ESTUDIANTE;10232220;0;2;APODERADO/A;14901241;1;16;ESCUELA REGIMIENTO RANCAGUA;15;151;15101;ARICA;2;1;2;15
2015;CAS-45498-P0J1D8;1;1;20151026;10;4;20151206;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;2482500;0;2;APODERADO/A;20864483;1;2994;ESCUELA ESPECIAL EVANGEL.PRESBITERIANA;7;71;7101;TALCA;3;3;4;7
2015;CAS-45502-L3T0H9;1;1;20151026;10;4;20151117;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA;7142393;0;1;APODERADO/A;8528012;2;25645;COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL;13;131;13105;EL BOSQUE;3;3;5;13
2015;CAS-45507-G8R6B4;1;1;20151026;10;4;20151113;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;24874251;0;2;APODERADO/A;3676975;2;25509;COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-45508-P2Z7F9;1;1;20151026;10;4;20151217;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;2076550;0;2;PADRE/MADRE/TUTOR;21516253;2;25851;ESC. PART. EL ARRAYAN DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-45509-J1F4V7;2;1;20151026;10;4;20151103;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;5513128;0;2;ESTUDIANTE;1199210;2;1366;LICEO COMERCIAL DE QUILLOTA;5;55;5501;QUILLOTA;2;1;7;5
2015;CAS-45510-M4M8S5;1;1;20151026;10;4;20151030;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA;16714007;1;2;ESTUDIANTE;16714007;2;25099;COLEGIO DE ADULTOS INSTITUTO ANDES;13;131;13101;SANTIAGO;4;4;5;13
2015;CAS-45511-M3Z4S3;2;1;20151026;10;4;20151117;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;14021364;0;2;PADRE/MADRE/TUTOR;12026136;2;9757;CENTRO EDUCACIONAL SANTA CLARA;13;131;13109;LA CISTERNA;3;3;2;13
2015;CAS-45514-X7X1Z8;1;1;20151026;10;4;20151222;15;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);1949228;0;2;APODERADO/A;611463;1;10906;COLEGIO FORD COLLEGE;15;151;15101;ARICA;3;3;2;15
2015;CAS-45516-N4T4W6;1;1;20151026;10;4;20151130;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10163955;0;2;APODERADO/A;11642917;2;26268;COLEGIO SAINT LOUIS SCHOOL;13;131;13119;MAIPÚ;3;3;5;13
2015;CAS-45518-V7S0D0;1;1;20151026;10;4;20151026;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;2827616;1;2;APODERADO/A;2827616;2;25186;COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA;13;131;13119;MAIPÚ;1;1;2;13
2015;CAS-45519-B1L6F9;2;1;20151026;10;4;20151104;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;REDUCCIÓN DE LA JORNADA EDUCATIVA AL PÁRVULO Y/O ESTUDIANTE;6224092;1;1;APODERADO/A;6224092;2;16825;ESCUELA  BASICA  N°200 COLEGIO  INTEGRAL TRABUNCO;13;136;13605;PEÑAFLOR;3;3;2;13
2015;CAS-45521-F7J1Y3;2;1;20151026;10;4;20151230;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);24573066;1;2;ESTUDIANTE;24573066;2;15631;TRINITY COLLEGE;6;61;6108;MACHALÍ;4;4;5;6
2015;CAS-45522-F0R3Z0;1;1;20151026;10;4;20151217;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;4957015;0;2;PADRE/MADRE/TUTOR;22044837;2;25865;SAN IGNACIO COLLEGE;13;134;13401;SAN BERNARDO;3;3;1;13
2015;CAS-45524-T1K4P6;1;1;20151026;10;4;20151130;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);7622651;0;2;PADRE/MADRE/TUTOR;16867749;2;4660;ESCUELA PARTTICULAR SANTA CATALINA DE SIENA;8;81;8101;CONCEPCIÓN;3;3;2;8
2015;CAS-45525-H8K8D7;2;1;20151026;10;4;20151130;1;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);20981156;0;2;ESTUDIANTE;12343133;1;12605;ACADEMIA IQUIQUE HOSPICIO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2015;CAS-45527-Y8Z5P4;1;1;20151026;10;4;20151224;15;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;8081708;0;2;APODERADO/A;11411234;1;10911;LICEO PABLO NERUDA;15;151;15101;ARICA;2;1;7;15
2015;CAS-45528-D1Z0C5;2;1;20151026;10;4;20151202;8;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL RESGUARDO DE LA SALUD FRENTE A ENFERMEDADES DE LOS PÁRVULOS Y/O ESTUDIANTES (ENTREGA DE MEDICAMENTOS, PLAN NACIONAL DE VACUNACIÓN, OTRAS);8372644;1;2;PADRE/MADRE/TUTOR;8372644;2;17859;COLEGIO ALMONDALE;8;81;8108;SAN PEDRO DE LA PAZ;3;3;1;8
2015;CAS-45529-Q3M1T7;1;1;20151026;10;4;20151126;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);11660454;0;2;APODERADO/A;18492605;2;12573;COLEGIO MARIA REINA;1;11;1101;IQUIQUE;3;3;5;1
2015;CAS-45533-Y0Y0V4;1;1;20151026;10;4;20151125;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;6547736;0;2;PADRE/MADRE/TUTOR;16526938;2;26499;COLEGIO INTECTUR;13;131;13101;SANTIAGO;3;3;7;13
2015;CAS-45534-P5F3K3;1;1;20151026;10;4;20151130;3;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE ESTUDIANTE HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);18702489;1;2;DOCENTE;18702489;2;13154;ESCUELA EL CHANAR;3;31;3101;COPIAPÓ;2;1;2;3
2015;CAS-45535-Z3P2V6;2;1;20151026;10;4;20151230;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;24573066;1;2;APODERADO/A;24573066;2;15631;TRINITY COLLEGE;6;61;6108;MACHALÍ;4;4;5;6
2015;CAS-45537-R6X2V5;2;1;20151026;10;4;20151028;0;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;9828738;1;1;APODERADO/A;9828738;2;24893;ESCUELA NOVOMAR;13;132;13201;PUENTE ALTO;3;3;4;13
2015;CAS-45538-C7L3H2;2;1;20151026;10;4;20151109;4;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);7601716;1;1;APODERADO/A;7601716;2;583;COLEGIO SAGRADOS CORAZONES;4;41;4101;LA SERENA;3;3;1;4
2015;CAS-45539-Z3H7Z3;1;1;20151026;10;4;20151210;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);24568924;0;2;PADRE/MADRE/TUTOR;11046356;2;10495;ESC. PART. SAN ANDRES;13;132;13201;PUENTE ALTO;3;3;2;13
2015;CAS-45540-M3R2Z6;1;1;20151026;10;4;20151130;1;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE ESTUDIANTE HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);13546570;1;2;DOCENTE;13546570;2;12515;COLEGIO NUSTA KORI;1;11;1101;IQUIQUE;3;3;5;1
2015;CAS-45542-N4F4J1;1;1;20151026;10;4;20151026;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;21608527;0;2;PADRE/MADRE/TUTOR;10176974;2;9734;ESCUELA  RAUL SAEZ SAEZ;13;131;13116;LO ESPEJO;2;1;2;13
2015;CAS-45543-S7Y5Y9;2;1;20151026;10;4;20151104;13;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;9828738;1;1;APODERADO/A;9828738;2;24893;ESCUELA NOVOMAR;13;132;13201;PUENTE ALTO;3;3;4;13
2015;CAS-45544-D5H3D0;1;1;20151026;10;4;20151026;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;4999934;0;2;OTRO MIEMBRO DE LA COMUNIDAD;19249832;2;8636;LICEO LEONARDO MURIALDO;13;131;13127;RECOLETA;3;3;5;13
2015;CAS-45546-J1H9Q6;2;1;20151026;10;4;20151210;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;3347318;0;1;ESTUDIANTE;24326224;2;17794;COLEGIO CONCEPCION DE CHILLAN;8;84;8401;CHILLÁN;3;3;1;8
2015;CAS-45547-L6G2P2;1;1;20151026;10;4;20151230;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);17498936;0;2;PADRE/MADRE/TUTOR;5666310;2;10474;ESCUELA LUIS MATTE LARRAIN;13;132;13201;PUENTE ALTO;1;1;2;13
2015;CAS-45548-X8N6W8;1;1;20151026;10;4;20160115;10;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;24345212;1;2;DEPTO. PROVINCIAL;24345212;2;22637;C.E.I.A. ARTURO PRAT;10;103;10303;PURRANQUE;3;3;5;10
2015;CAS-45549-L0R2D9;2;1;20151026;10;4;20160111;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);12563001;0;2;ESTUDIANTE;14392232;1;9941;COLEGIO PARTICULAR DE ASIS;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-45550-N1C2F8;2;1;20151026;10;4;20151028;0;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS;12615236;1;2;APODERADO/A;12615236;2;9553;COLEGIO KING´S SCHOOL;13;131;13130;SAN MIGUEL;3;3;2;13
2015;CAS-45552-N3P3Y3;2;1;20151026;10;4;20151201;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;17863929;1;2;DOCENTE;17863929;2;4160;LICEO COMERCIAL CAMILO HENRIQUEZ;8;83;8301;LOS ANGELES;3;3;2;8
2015;CAS-45556-M6H9Z8;2;1;20151026;10;4;20151223;8;1;GESTIÓN TÉCNICO-PEDAGÓGICA;CLASES DE RELIGIÓN;OBLIGACIÓN DE ASISTIR A CLASES DE RELIGIÓN NO AUTORIZADA POR EL APODERADO;19921287;0;1;ESTUDIANTE;15203587;1;3755;ESCUELA NINQUIHUE;8;84;8416;SAN CARLOS;2;1;2;8
2015;CAS-45558-Y7C6J8;2;1;20151026;10;4;20151125;3;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;11095841;0;2;APODERADO/A;7978088;2;13118;ESC. BASICA MARTA EMILIANA AGUILAR ZERON;3;31;3103;TIERRA AMARILLA;2;1;2;3
2015;CAS-45560-P1T5P8;1;1;20151026;10;4;20151127;10;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS);4403747;1;2;APODERADO/A;4403747;2;22179;COLEGIO BLAS PASCAL;10;103;10301;OSORNO;4;4;2;10
2015;CAS-45561-F9X8Y1;2;1;20151026;10;4;20151203;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;12462706;0;1;ESTUDIANTE;5357121;1;24439;COLEGIO NUESTRA SENORA MARIA INMACULADA;13;131;13105;EL BOSQUE;3;3;5;13
2015;CAS-45562-K2S5N1;1;1;20151026;10;4;20151126;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;3044248;0;2;APODERADO/A;22009066;2;3544;COLEGIO BLANCO ENCALADA;7;72;7201;CAUQUENES;2;1;2;7
2015;CAS-45563-P2N0M7;2;1;20151026;10;4;20151027;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);20034229;0;2;ESTUDIANTE;13291907;1;8491;LICEO DE APLICACION RECTOR JORGE E SCHNE;13;131;13101;SANTIAGO;2;1;5;13
2015;CAS-45565-P5F1H2;2;1;20151026;10;4;20151028;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;16898375;1;2;ESTUDIANTE;16898375;2;31052;COLEGIO VILLA EL SOL;13;136;13603;ISLA DE MAIPO;3;3;5;13
2015;CAS-45566-J4G5Z4;2;1;20151026;10;4;20151104;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);12563001;0;2;ESTUDIANTE;14392232;1;9941;COLEGIO PARTICULAR DE ASIS;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-45568-J2T7C4;1;1;20151026;10;4;20160401;8;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14840898;0;1;APODERADO/A;3677324;1;4636;COLEGIO MARCELA PAZ;8;81;8101;CONCEPCIÓN;3;3;5;8
2015;CAS-45569-B8K7S4;1;1;20151026;10;4;20151229;15;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;24786084;1;2;DIRECTOR REGIONAL (SIE);24786084;2;1;LICEO POLITECNICO ARICA;15;151;15101;ARICA;2;1;7;15
2015;CAS-45570-J9Z4F7;1;1;20151026;10;4;20160216;15;3;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);24786084;1;2;DIRECTOR REGIONAL (SIE);24786084;2;38;ESCUELA ESPAÑA;15;151;15101;ARICA;2;1;2;15
2015;CAS-45571-W2W9Q3;2;1;20151026;10;4;20151223;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;11826920;0;2;ESTUDIANTE;4845508;1;25851;ESC. PART. EL ARRAYAN DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-45572-F9D0Z0;2;1;20151026;10;4;20160615;13;3;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS;23015913;1;2;APODERADO/A;23015913;2;9655;ESCUELA PARTICULAR CLAUDIO MATTE;13;131;13111;LA GRANJA;3;3;2;13
2015;CAS-45576-J4G3P5;2;1;20151026;10;4;20151230;1;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);5031580;0;2;ESTUDIANTE;12398763;1;12605;ACADEMIA IQUIQUE HOSPICIO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2015;CAS-45577-K7B0W5;2;1;20151026;10;4;20151102;14;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);6519553;0;1;APODERADO/A;10316794;1;6773;ESCUELA LAS ANIMAS;14;141;14101;VALDIVIA;2;1;2;14
2015;CAS-45578-N6B3J5;2;1;20151026;10;4;20160510;13;2;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);20777967;0;2;APODERADO/A;22065164;2;24675;COLEGIO SAN MANUEL;13;135;13501;MELIPILLA;3;3;1;13
2015;CAS-45579-X1R9C1;2;1;20151026;10;4;20151102;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;6032653;0;2;ESTUDIANTE;12639129;2;5666;LICEO CAMILO HENRIQUEZ DE TEMUCO;9;91;9101;TEMUCO;3;3;5;9
2015;CAS-45580-J8B7J4;2;1;20151026;10;4;20151121;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;12781965;0;2;ESTUDIANTE;13442227;1;9100;LICEO REPUBLICA DE SIRIA;13;131;13120;ÑUÑOA;1;1;2;13
2015;CAS-45584-M8X6C4;1;1;20151027;10;4;20151224;12;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PERSONAL DEL ESTABLECIMIENTO A PADRE, MADRE Y/O APODERADO;1044042;1;2;APODERADO/A;1044042;2;24303;LICEO NOBELIUS;12;121;12101;PUNTA ARENAS;3;3;2;12
2015;CAS-45585-M3D1G3;1;1;20151027;10;4;20151222;11;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);3806571;1;2;ESTUDIANTE;3806571;2;24237;CEIA  JOSEFINA MENDEZ E.I.R.L.;11;111;11101;COYHAIQUE;3;3;5;11
2015;CAS-45586-H3P8G3;1;1;20151027;10;4;20151103;10;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;21541429;1;2;APODERADO/A;21541429;2;22461;COLEGIO NUEVO HORIZONTE;10;101;10101;PUERTO MONTT;3;3;2;10
2015;CAS-45587-Q5C0K3;1;1;20151027;10;4;20160107;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR PROBLEMAS DE SALUD;9046412;0;2;PADRE/MADRE/TUTOR;20545901;2;1920;COLEGIO ADVENTISTA;5;58;5801;QUILPUÉ;3;3;2;5
2015;CAS-45593-D6Y2W7;1;1;20151027;10;4;20151203;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);23618298;1;2;ESTUDIANTE;23618298;2;2488;ESCUELA MUNICIPAL;6;63;6303;CHIMBARONGO;2;1;5;6
2015;CAS-45595-R3L9F7;1;1;20151027;10;4;20151202;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;18368795;0;2;APODERADO/A;153133;1;8666;COLEGIO SANTA ISABEL;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-45596-J7C9D9;1;1;20151027;10;4;20151117;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;4142878;0;1;APODERADO/A;16681112;1;8750;COLEGIO ACADEMIA DE HUMANIDADES;13;131;13127;RECOLETA;4;4;2;13
2015;CAS-45597-P6C5C1;1;1;20151027;10;4;20151119;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);13201166;0;2;APODERADO/A;20574774;1;18247;COLEGIO SAN NICOLÁS;8;81;8101;CONCEPCIÓN;3;3;2;8
2015;CAS-45600-M0D9S3;1;1;20151027;10;4;20151230;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);21276532;0;2;PADRE/MADRE/TUTOR;16025272;2;1596;COLEGIO SAN IGNACIO DE LOYOLA;5;51;5101;VALPARAÍSO;3;3;2;5
