AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2017;CAS-80445-S1M0V9;2;1;20170818;8;3;20170822;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;3533392;0;2;APODERADO/A;3730561;1;4680; ;COLEGIO BAUTISTA DE CONCEPCION;8;81;8101;CONCEPCIÓN;4;4;2;8; 
2017;CAS-80447-S2C8L1;1;1;20170818;8;3;20180326;4;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;170400915; ;170400915;16457056;0;2;APODERADO/A;15434060;2;31194; ;COLEGIO MONTEVERDI;4;41;4101;LA SERENA;3;3;2;4; 
2017;CAS-80449-Z8C7Q8;2;1;20170818;8;3;20170920;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;216841;0;2;APODERADO/A;465420;1;20474; ;COLEGIO VIRGINIA SUBERCASEAUX;13;132;13202;PIRQUE;4;4;2;13; 
2017;CAS-80450-B6V9P4;1;1;20170818;8;3;20170901;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;14391685;0;2;PADRE/MADRE/TUTOR;19338312;2;16470; ;COLEGIO CONCEPCION TALCA;7;71;7101;TALCA;4;4;5;7; 
2017;CAS-80451-B1T2N2;1;1;20170818;8;3;20180328;5;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE LA SUBVENCIÓN ESCOLAR PREFERENCIAL (SEP);180500242; ; ;25846111;1;2;AUTORIDAD PÚBLICA;25846111;0;11228; ;ESCUELA;5;53;5301;LOS ANDES;2;1;2;5; 
2017;CAS-80452-J5G4Z9;1;1;20170818;8;3;20171006;2;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;156220;0;2;PADRE/MADRE/TUTOR;10513438;1;343; ;ESCUELA PRESBITERIANA;2;21;2101;ANTOFAGASTA;3;3;2;2;0
2017;CAS-80454-H3F2J2;1;1;20170818;8;3;20171016;8;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;170802497; ; ;19875740;1;1;OTRO TIPO DE CIUDADANO(A);19875740;2;4195; ;LICEO AGROINDUSTRIAL LLANO BLANCO;8;83;8301;LOS ANGELES;2;1;7;8; 
2017;CAS-80455-C8X7V2;1;1;20170818;8;3;20180227;10;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;171001780; ;171001780;4087476;0;2;APODERADO/A;22554746;1;7704; ;COLEGIO EJERCITO DE SALVACIÓN;10;101;10101;PUERTO MONTT;3;3;2;10; 
2017;CAS-80456-S9B2C1;1;1;20170818;8;3;20170926;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;13574104;0;2;APODERADO/A;13143890;2;5902; ;ESCUELA MARTIN ALONQUEO PIUTRIN;9;91;9119;VILCÚN;2;1;2;9; 
2017;CAS-80458-V6K3R8;1;1;20170818;8;3;20180426;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171306216; ;171306216;12258447;0;1;APODERADO/A;826282;1;9505; ;ESCUELA PARTICULAR JOSE A.ALFONSO;13;131;13121;PEDRO AGUIRRE CERDA;3;3;2;13; 
2017;CAS-80459-X2X3H8;1;1;20170818;8;3;20171011;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;22185260;0;2;APODERADO/A;718413;2;326; ;ESCUELA SANTIAGO AMENGUAL B.;2;21;2101;ANTOFAGASTA;1;1;2;2; 
2017;CAS-80460-F2Q0N3;1;1;20170818;8;3;20180425;5;3;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);170503046; ;170503046;14619516;0;2;APODERADO/A;17884771;1;1853; ;COLEGIO ARTÍSTICO COSTA MAUCO;5;51;5107;QUINTERO;2;1;2;5; 
2017;CAS-80461-L7L9N3;1;1;20170818;8;3;20171016;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;18288844;0;2;APODERADO/A;14807275;1; ; ;OTRO;2;21;2101;ANTOFAGASTA;99;9;2;2; 
2017;CAS-80462-W8Q5S5;1;1;20170818;8;3;20170904;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR PROBLEMAS DE SALUD; ; ; ;18146001;0;2;APODERADO/A;8359001;2;24876; ;ESC.BASICA PROF.AURELIA ROJAS BURGOS;13;131;13112;LA PINTANA;2;1;2;13; 
2017;CAS-80463-F8V6F8;1;1;20170818;8;3;20170921;14;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;8352750;0;2;PADRE/MADRE/TUTOR;3015049;2;40102; ;ESC. TEC. INTERCULTURAL MIRADOR;14;141;14108;PANGUIPULLI;3;3;7;14; 
2017;CAS-80464-Q9L9P8;1;1;20170818;8;3;20171016;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE; ; ; ;16258613;0;1;PADRE/MADRE/TUTOR;24278953;2;358; ;INS. SANTA MARIA;2;21;2101;ANTOFAGASTA;4;4;2;2; 
2017;CAS-80465-Z2M7S5;1;1;20170818;8;3;20171010;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;19037013;0;2;APODERADO/A;455930;1;1394; ;ESCUELA PART. SAGRADOS CORAZONES;5;55;5502;CALERA;3;3;2;5; 
2017;CAS-80466-Q7J0W5;1;1;20170818;8;3;20170831;4;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;8367796;0;2;APODERADO/A;11916391;1;691; ;ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO;4;41;4105;PAIGUANO;2;1;2;4; 
2017;CAS-80467-Y2B8M7;2;1;20170818;8;3;20170830;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;11789502;0;2;PADRE/MADRE/TUTOR;23789204;1;26501; ;LICEO TECNICO PROFESIONAL PATRICIO AYLWIN AZOCAR;13;131;13111;LA GRANJA;2;1;7;13; 
2017;CAS-80468-D6C0J5;2;1;20170818;8;3;20170831;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;17378353;0;2;APODERADO/A;18643899;2;9706; ;ESCUELA BAS. OSCAR ENCALADA YOVANOVICH;13;131;13109;LA CISTERNA;2;1;1;13; 
2017;CAS-80469-R6J6B6;2;1;20170818;8;3;20180307;13;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;17174695;1;2;DIRECTOR(A);17174695;2;25317; ;ESC. ESP. PART, PALOMAR DE QUILICURA;13;131;13125;QUILICURA;3;3;4;13; 
2017;CAS-80470-V6L8L4;2;1;20170818;8;3;20170821;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;3989502;1;1;DOCENTE;3989502;2;9206; ;COLEGIO PARTICULAR NUMERO DOS DE NUÑOA;13;131;13120;ÑUÑOA;3;3;2;13; 
2017;CAS-80471-T1Q2X2;1;1;20170818;8;3;20170818;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;15788207;1;2;ESTUDIANTE;15788207;2;40160; ;CTRO.EDUCACION INTEGRADA DE ADULTOS SAN FRANC;5;58;5802;LIMACHE;3;3;5;5; 
2017;CAS-80472-T6L9T5;2;1;20170818;8;3;20170830;13;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;21085823;0;1;APODERADO/A;18044844;2;9786; ;ROSA MARCKMANN DE GONZALEZ;13;131;13109;LA CISTERNA;3;3;2;13; 
2017;CAS-80474-Q0J6L4;2;1;20170818;8;3;20170905;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;21240039;0;1;PADRE/MADRE/TUTOR;16821516;1;25683; ;ESCUELA ESP. PART. HORIZONTE MANQUEHUE;13;131;13114;LAS CONDES;3;3;4;13; 
2017;CAS-80475-P1Y9R6;2;1;20170818;8;3;20170829;13;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;EXIGENCIA DE ÚTILES DE UNA DETERMINADA MARCA Y/O PROVEEDOR; ; ; ;11040187;0;1;PADRE/MADRE/TUTOR;21573771;2; ;121226;ZONA DE NIÑOS;13;131;13101;SANTIAGO;11;6;1;13; 
2017;CAS-80476-F9K5G2;2;1;20170818;8;3;20170914;7;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO; ; ; ;10432655;1;2;DOCENTE;10432655;2;2864; ;LICEO GONZALO CORREA UGARTE;7;73;7304;MOLINA;3;3;7;7; 
2017;CAS-80477-X0B9X6;2;1;20170818;8;3;20170927;9;2;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;170901556; ; ;4618277;1;2;APODERADO/A;15175604;2;5379; ;ESCUELA TRICAUCO;9;92;9204;ERCILLA;2;1;2;9; 
2017;CAS-80478-W4B2L3;2;1;20170819;8;3;20171121;5;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;170502627; ; ;24979061;0;2;APODERADO/A;10532556;2;11237; ;COLEGIO ALEMAN DE SAN FELIPE;5;57;5704;PANQUEHUE;4;4;2;5; 
2017;CAS-80479-D5Z0P4;2;1;20170819;8;3;20180710;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);181300033; ;181300033;12073642;0;1;APODERADO/A;19273582;2;9570; ;INSTITUTO MIGUEL LEON PRADO;13;131;13130;SAN MIGUEL;3;3;2;13;0
2017;CAS-80480-B4R5Z2;2;1;20170819;8;3;20170904;10;2;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN; ; ; ;11018803;1;2;APODERADO/A;11018803;2;7701; ;COLEGIO ARRIARAN BARROS;10;101;10101;PUERTO MONTT;3;3;1;10; 
2017;CAS-80481-F5Z9Q5;2;1;20170819;8;3;20170925;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;24518178;0;2;APODERADO/A;3830993;1;26311; ;COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO;13;133;13301;COLINA;4;4;2;13; 
2017;CAS-80482-B6N4Q8;2;1;20170819;8;3;20170905;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;2657445;0;2;APODERADO/A;6530796;1;9006; ;COMPLEJO EDUCACIONAL LA REINA;13;131;13113;LA REINA;1;1;2;13; 
2017;CAS-80483-G7X9V3;2;1;20170819;8;3;20170823;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;7068827;0;2;APODERADO/A;6865600;1;9803; ;ESCUELA PARTICULAR HISPANO AMERICANO;13;131;13105;EL BOSQUE;3;3;2;13; 
2017;CAS-80484-G2H9N0;2;1;20170820;8;3;20171005;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1251241;0;1;PADRE/MADRE/TUTOR;16099016;1;17750; ;COLEGIO SALESIANO DE CONCEPCION;8;81;8101;CONCEPCIÓN;3;3;2;8;0
2017;CAS-80485-C0Z2F7;2;1;20170820;8;3;20171011;10;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;2253145;1;1;DOCENTE;2253145;2;22688; ;COLEGIO BOSQUES DE ALERCE;10;101;10101;PUERTO MONTT;3;3;2;10; 
2017;CAS-80486-G1L0S4;2;1;20170820;8;3;20170822;6;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR PROBLEMAS DE SALUD; ; ; ;19376461;0;1;ESTUDIANTE;16164788;1;15593; ;COLEGIO AMERICANO;6;63;6301;SAN FERNANDO;3;3;2;6; 
2017;CAS-80488-T9M7D2;2;1;20170820;8;3;20180227;10;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;171001879; ;171001879;7896929;0;2;APODERADO/A;8156414;1;22308; ;ESCUELA PARA AUTISTAS `CAMINO DE ESPERANZA`;10;101;10101;PUERTO MONTT;3;3;4;10; 
2017;CAS-80489-K0N3K4;2;1;20170820;8;3;20170915;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ; ;0;2;APODERADO/A;17931026;2;10336; ;ESCUELA PARTICULAR SAN DIEGO;13;131;13104;CONCHALÍ;3;3;2;13; 
2017;CAS-80490-R7X0Z3;2;1;20170820;8;3;20170914;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;9366482;0;2;PADRE/MADRE/TUTOR;982401;1;9485; ;ESCUELA PARTICULAR HANSEL Y GRETEL;13;131;13130;SAN MIGUEL;3;3;2;13;0
2017;CAS-80491-C8H2M0;2;1;20170820;8;3;20170821;4;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR DEUDA; ; ; ;7235238;0;1;PADRE/MADRE/TUTOR;21284062;2;13434; ;COLEGIO SAN JOAQUIN;4;41;4101;LA SERENA;4;4;6;4; 
2017;CAS-80492-F2V7M0;2;1;20170821;8;3;20170831;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DEL CENTRO DE PADRES Y/O APODERADOS; ; ; ;20885843;1;2;APODERADO/A;20885843;2; ; ;OTRO;13;131;13110;LA FLORIDA;99;9;2;13; 
2017;CAS-80493-Y4Z9V2;1;1;20170821;8;3;20180103;10;2;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;19153653;0;2;APODERADO/A;4070795;1; ;110845;PALU-SAYEN;10;101;10101;PUERTO MONTT;8;6;1;10; 
2017;CAS-80494-K4V1L7;1;1;20170821;8;3;20171026;4;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;23227105;0;2;APODERADO/A;4284813;2;31194; ;COLEGIO MONTEVERDI;4;41;4101;LA SERENA;3;3;2;4; 
2017;CAS-80495-Y4C4M0;2;1;20170821;8;3;20171011;10;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;22887892;0;2;PADRE/MADRE/TUTOR;3526103;1;40285; ;COLEGIO PARTICULAR DA VINCI SCHOOL;10;101;10101;PUERTO MONTT;3;3;2;10; 
2017;CAS-80496-N5D2F6;1;1;20170821;8;3;20170821;15;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;2943313;0;2;APODERADO/A;1596556;2;29; ;ESCUELA AMERICA;15;151;15101;ARICA;2;1;2;15; 
2017;CAS-80497-F4N0H7;1;1;20170821;8;3;20180928;4;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);170401206; ;170401206;5831459;0;2;APODERADO/A;20572875;1;20390; ;COLEGIO CIELOS DEL VALLE;4;41;4101;LA SERENA;3;3;2;4;0
2017;CAS-80498-C3C0V4;1;1;20170821;8;3;20171226;7;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;170701987; ; ; ;1;1;DIRECTOR REGIONAL (SIE);25846131;0; ;109757;ALLIPEN;7;71;7105;MAULE;8;6;1;7; 
2017;CAS-80499-Q7G3X2;1;1;20170821;8;3;20171019;5;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE; ; ; ;11250658;0;2;PADRE/MADRE/TUTOR;23450033;2;1795; ;COLEGIO SAN IGNACIO;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2017;CAS-80501-R4T7L6;2;1;20170821;8;3;20170829;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17876605;0;1;APODERADO/A;928717;1;2896; ;LICEO AUGUSTO SANTELICES VALENZUELA;7;73;7303;LICANTÉN;2;1;2;7; 
2017;CAS-80502-X1K2T4;1;1;20170821;8;3;20180313;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);171305200; ;171305200;8575664;0;2;APODERADO/A;14402933;2;9098; ;ESCUELA JUAN BAUTISTA PASTEN;13;131;13122;PEÑALOLÉN;1;1;2;13;0
2017;CAS-80503-Z6X3T1;1;1;20170821;8;3;20170829;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;23356927;0;2;ESTUDIANTE;8404877;2;2091; ;COLEGIO PEOPLE HELP PEOPLE;5;56;5606;SANTO DOMINGO;2;1;5;5;0
2017;CAS-80504-Z0Q8Z2;1;1;20170821;8;3;20170907;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;2561124;0;2;APODERADO/A;23264836;1;31203; ;COLEGIO DOMINGO SANTA MARIA;4;41;4106;VICUÑA;3;3;2;4;0
2017;CAS-80505-F9V6S5;1;1;20170821;8;3;20170920;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;3056655;0;2;APODERADO/A;18107186;1;25501; ;COLEGIO SAN ANDRES DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13; 
2017;CAS-80506-P0M8R2;1;1;20170821;8;3;20170925;5;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;13661197;0;2;APODERADO/A;14230708;1;1749; ;COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ;5;51;5109;VIÑA DEL MAR;3;3;5;5; 
2017;CAS-80507-K1R4J7;1;1;20170821;8;3;20170904;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;13625060;0;2;APODERADO/A;24109623;1;10162; ;LICEO TENIENTE DAGOBERTO GODOY NO.3;13;131;13117;LO PRADO;3;3;2;13; 
2017;CAS-80508-S4M7Y5;1;1;20170821;8;3;20170925;14;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;20839025;0;2;PADRE/MADRE/TUTOR;7027043;1;7059; ;ESCUELA MANUEL ANABALÓN SÁEZ;14;141;14108;PANGUIPULLI;1;1;2;14;0
2017;CAS-80509-N9K7J2;2;1;20170821;8;3;20170913;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;21223628;0;1;APODERADO/A;10282814;1;2825; ;ESCUELA AMERICA LATINA;7;73;7306;ROMERAL;2;1;2;7; 
2017;CAS-80510-H1Q2Y9;1;1;20170821;8;3;20170830;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;7658730;0;2;APODERADO/A;22597727;1;3090; ;ESCUELA EL COLORADO;7;71;7109;SAN CLEMENTE;2;1;2;7;0
2017;CAS-80513-W2V3F3;1;1;20170821;8;3;20170821;8;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;14322225;0;2;OTRO TIPO DE CIUDADANO(A);17953829;1;4595; ;ESCUELA ENRIQUE SORO BARRIGA;8;81;8108;SAN PEDRO DE LA PAZ;2;1;0;8; 
2017;CAS-80514-J1T4C2;1;1;20170821;8;3;20170921;8;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN A ESTUDIANTES POR EMBARAZO, MATERNIDAD O PATERNIDAD; ; ; ;666711;0;1;OTRO TIPO DE CIUDADANO(A);22053634;2;17847; ;INSTITUTO EDUCACIÓN DE ADULTOS RUBÉN CAMPOS LÓPEZ;8;83;8304;LAJA;2;1;5;8; 
2017;CAS-80515-J3P7S2;1;1;20170821;8;3;20180731;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;IRREGULARIDADES EN EL REGISTRO DE ASISTENCIA DE PÁRVULOS Y/O ESTUDIANTES;181301061; ;181301061;4274894;0;1;PADRE/MADRE/TUTOR;2002532;2;10578; ;ESCUELA STA. TERESA DE LOS MORROS;13;134;13401;SAN BERNARDO;1;1;2;13; 
2017;CAS-80516-K2F2M4;2;1;20170821;8;3;20180619;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);181300239; ;181300239;5210979;0;2;APODERADO/A;19230924;2;10351; ;ESCUELA PARTICULAR PARQUE ASUNCION;13;131;13104;CONCHALÍ;3;3;2;13;0
2017;CAS-80517-Z0P5V7;1;1;20170821;8;3;20171212;4;2;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;10596164;0;1;APODERADO/A;16728713;2;581; ;ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN;4;41;4101;LA SERENA;3;3;2;4; 
