AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2020;CAS-123364-H4Y1D9;1;1;20200313;3;1;20201211;9;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;CAMBIO DE UBICACIÓN O CIERRE DEL ESTABLECIMIENTO;200900909; ; ;15681529;1;2;REPRESENTANTE LEGAL DE LA SOC. EDUC.;15681529;2;6546; ;ESCUELA PARTICULAR BAJO PELLAHUEN;9;91;9102;CARAHUE;3;3;0;9; 
2020;CAS-123366-G0N5G8;2;1;20200313;3;1;20210107;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;201303218; ; ;18309211;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18309211;1;8966;122617;COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE;13;131;13123;PROVIDENCIA;4;4;1;13; 
2020;CAS-123367-P9C5L9;2;1;20200313;3;1;20200324;13;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;7024883;0;2;DIRECTOR(A);16133296;2;9100;103000;LICEO REPUBLICA DE SIRIA;13;131;13120;ÑUÑOA;1;1;5;13; 
2020;CAS-123368-Z6J9M5;2;1;20200313;3;1;20201203;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);2012302960; ; ;12212;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);6702301;2;31327;107458;COLEGIO ALICANTE DEL VALLE;13;132;13201;PUENTE ALTO;3;3;2;13; 
2020;CAS-123369-V1Z3K3;1;1;20200313;3;1;20200324;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;23641483;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);17693864;1;14790;104709;COLEGIO SAINT-LAWRENCE;5;58;5801;QUILPUÉ;3;3;5;5; 
2020;CAS-123370-T3B1V0;2;1;20200313;3;1;20200317;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;5456056;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);5456056;2;25999;106908;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13; 
2020;CAS-123371-V6T0M6;1;1;20200313;3;1;20200623;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;9395515;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);19815351;1;12650; ;COLEGIO SAGRADO CORAZON DE JESUS;1;11;1107;ALTO HOSPICIO;3;3;5;1; 
2020;CAS-123372-G4C4D4;1;1;20200313;3;1;20200821;6;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;25846131;0;1;DIRECTOR(A)/ENCARGADO(A) REGIONAL SIE;12350042;2;15524;104815;COLEGIO SANTA CRUZ DE UNCO;6;63;6310;SANTA CRUZ;4;4;5;6; 
2020;CAS-123373-Q1H4L8;1;1;20200313;3;1;20200313;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;2816208;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);22592842;1;2741;101147;ESCUELA ERNESTO CASTRO ARELLANO;7;73;7301;CURICÓ;2;1;2;7; 
2020;CAS-123375-M8B3D5;1;1;20200313;3;1;20201016;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;201301884; ; ;23917250;0;2;DOCENTE;23917250;2;8511; ;LICEO EXPERIMENTAL ARTISTICO B-65;13;131;13119;MAIPÚ;5;5;0;13; 
2020;CAS-123376-C3F1X8;1;1;20200313;3;1;20200323;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;9062662;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);9062662;2; ;111279;TIERRA DE NINOS;13;131;13112;LA PINTANA;8;6;1;13; 
2020;CAS-123377-P8J3H8;1;1;20200313;3;1;20200316;5;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;21636295;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);6206815;2;14387;104528;COLEGIO SAN NICOLAS EL OLIVAR;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2020;CAS-123379-Z9Q9N9;2;1;20200313;3;1;20200316;8;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;1167592;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);1167592;2; ;122523;MUNDO CANTA CLARO;8;81;8101;CONCEPCIÓN;11;6;1;8; 
2020;CAS-123380-P8R2Y0;1;1;20200313;3;1;20200902;1;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;200100099; ; ;1317797;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);26154723;2;12553;104086;J. I. ANATIRI;1;11;1101;IQUIQUE;3;3;1;1; 
2020;CAS-123381-N5L3V2;1;1;20200313;3;1;20201023;9;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);200900253; ;200900253;11213279;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);19313646;1;5439; ;COMPLEJO EDUCACIONAL LUIS DURAND DURAND;9;92;9210;TRAIGUÉN;2;1;5;9;0
2020;CAS-123382-Q5H6C1;1;1;20200313;3;1;20201214;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;201303146; ; ;17785585;1;2;DOCENTE;17785585;2;26106;106970;ESCUELA ESP. RUTH DE CONCHALI;13;131;13104;CONCHALÍ;3;3;1;13; 
2020;CAS-123383-P6Q6X4;2;1;20200313;3;1;20200617;6;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;13113107;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16103734;1;2455;101041;COLEGIO INMACULADA CONCEPCION;6;63;6301;SAN FERNANDO;3;3;5;6;1
2020;CAS-123384-B9P8M7;1;1;20200313;3;1;20200902;4;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO PERMITE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE SELECCIONADO EN PROCESO DE ADMISIÓN; ; ; ;12035161;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2201928;1;40208; ;COLEGIO TECNICO PROFESIONAL ALTUE;4;41;4102;COQUIMBO;3;3;2;4; 
2020;CAS-123386-Y2R3D9;1;1;20200313;3;1;20201126;8;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;200801059; ; ;16414432;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25672288;1; ;121410;BRISAS DEL SOL;8;81;8110;TALCAHUANO;8;6;1;8; 
2020;CAS-123387-D2X2Y3;1;1;20200313;3;1;20210118;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211300001; ; ;21513364;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);21513364;2;25677; ;ESCUELA BASICA  N°1921 SISTER VERENANCE;13;131;13119;MAIPÚ;4;4;0;13; 
2020;CAS-123389-C4Y8B6;2;1;20200313;3;1;20201210;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);201303082; ; ;21765216;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);21765216;2;25369;106560;COLEGIO PARTICULAR ALICANTE;13;131;13119;MAIPÚ;3;3;0;13; 
2020;CAS-123390-Q0P5Q3;2;1;20200313;3;1;20200326;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;14297895;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);20188751;1;10513; ;COLEGIO PARTICULAR NIDAL;13;132;13201;PUENTE ALTO;4;4;2;13; 
2020;CAS-123392-C8J5H7;2;1;20200313;3;1;20200326;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;15133119;0;2;ESTUDIANTE;9890890;1;9811;103268;ESCUELA PART. REPUBLICA ALEMANIA FEDERAL;13;131;13109;LA CISTERNA;3;3;2;13; 
2020;CAS-123393-Q1V9H4;2;1;20200313;3;1;20201214;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);201303148; ; ;24436145;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10449611;1;8634;102851;LICEO RUIZ TAGLE;13;131;13106;ESTACIÓN CENTRAL;3;3;2;13; 
2020;CAS-123395-N4N6W8;2;1;20200313;3;1;20200313;5;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;24087578;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);14665094;2;14387;104528;COLEGIO SAN NICOLAS EL OLIVAR;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2020;CAS-123396-L5C2L5;2;1;20200313;3;1;20210202;13;3;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE ESTUDIANTE HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);201302413; ;201302413;24670931;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);14547367;1;8819;102900;LICEO RAFAEL SOTOMAYOR;13;131;13114;LAS CONDES;3;3;2;13; 
2020;CAS-123400-T7D0W1;2;1;20200313;3;1;20200319;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24593260;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);8306680;1;9982; ;LICEO COMERCIAL MOLINA LAVIN;13;131;13126;QUINTA NORMAL;5;5;5;13; 
2020;CAS-123401-D4Q5R4;2;1;20200313;3;1;20210107;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;201303218; ; ;7166365;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);11107077;2;8966;122617;COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE;13;131;13123;PROVIDENCIA;4;4;1;13; 
2020;CAS-123402-K6Z3P4;2;1;20200313;3;1;20201104;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;201301135; ;201301135;24869112;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);24227864;1;24798;106302;COLEGIO SANTA MARIA DE LO CANAS;13;131;13110;LA FLORIDA;4;4;5;13; 
2020;CAS-123403-T4V8L6;2;1;20200313;3;1;20210428;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;201301991; ;201301991;3031118;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);14408070;2;24798;106302;COLEGIO SANTA MARIA DE LO CANAS;13;131;13110;LA FLORIDA;4;4;5;13; 
2020;CAS-123404-M7H1R1;2;1;20200313;3;1;20201210;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);201303082; ; ;4164432;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);8093159;2;25369;106560;COLEGIO PARTICULAR ALICANTE;13;131;13119;MAIPÚ;3;3;2;13; 
2020;CAS-123405-H5G8W0;2;1;20200313;3;1;20200317;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;19592420;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);16029185;1;25999;106908;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13; 
2020;CAS-123406-V5C8M7;2;1;20200313;3;1;20201210;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);201303082; ; ;2333138;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);2333138;2;25369;106560;COLEGIO PARTICULAR ALICANTE;13;131;13119;MAIPÚ;3;3;2;13; 
2020;CAS-123407-P9Q9R8;2;1;20200313;3;1;20200318;4;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;24514113;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);24514113;2;16908;105259;ESCUELA ESPECIAL DE LENGUAJE MATEITOS;4;43;4301;OVALLE;3;3;4;4; 
2020;CAS-123408-N0S4D4;2;1;20200313;3;1;20200910;13;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;23764308;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);23764308;1;9488; ;COLEGIO CHILE ANEXO;13;131;13130;SAN MIGUEL;3;3;2;13; 
2020;CAS-123409-L1H2H7;2;1;20200313;3;1;20200902;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;4460216;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);4849050;2;25749;106776;COLEGIO PART. ALICANTE DEL ROSAL;13;131;13119;MAIPÚ;3;3;2;13; 
2020;CAS-123410-P4L2M2;2;1;20200313;3;1;20200317;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;22238261;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);11450510;2;25999;106908;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13; 
2020;CAS-123411-Q4V9D2;2;1;20200313;3;1;20210531;8;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;200801129; ;200801129;15521123;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18141314;1;17818; ;LICEO TECNICO PROFESIONAL DE LA MADERA;8;81;8102;CORONEL;3;3;7;8; 
2020;CAS-123430-R9K1D2;2;1;20200314;3;1;20200318;13;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;20966018;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);3746733;2;26538;107244;COLEGIO TERRAUSTRAL OESTE S.A;13;131;13119;MAIPÚ;3;3;2;13; 
2020;CAS-123433-G2F8T8;2;1;20200314;3;1;20200929;13;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL FUNCIONAMIENTO DEL CENTRO DE PADRES Y APODERADOS/AS; ; ; ;18262208;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);11724966;1;10608;103662;COLEGIO SUPERIOR DEL MAIPO;13;134;13401;SAN BERNARDO;3;3;2;13; 
2020;CAS-123435-P9M4P5;2;1;20200314;3;1;20200320;7;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;6888634;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);6888634;2;2785;101170;C.EDUC.MONS.MANUEL LARRAIN ERRAZURIZ.;7;73;7301;CURICÓ;3;3;2;7; 
2020;CAS-123437-Y4Y5K0;2;1;20200314;3;1;20200910;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;17238871;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);5687936;1;24448;106236;COLEGIO ARTISTICO EL SALVADOR ANEXO;13;131;13110;LA FLORIDA;3;3;5;13;0
2020;CAS-123439-T2B5H1;2;1;20200314;3;1;20200907;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;22645793;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);3001744;1;11812;103953;COLEGIO TOMAS MORO;13;131;13130;SAN MIGUEL;3;3;2;13;0
2020;CAS-123440-X9N7G2;2;1;20200314;3;1;20200324;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;10001888;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);23050618;1;11952;103982;ESCUELA BELEN O¦HIGGINS;13;131;13110;LA FLORIDA;3;3;2;13; 
2020;CAS-123444-B7P7H6;2;1;20200315;3;1;20200317;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;1506842;0;1;ESTUDIANTE;17651381;1;25999;106908;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;5;13; 
2020;CAS-123445-C4K1Q9;2;1;20200315;3;1;20200907;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;20453444;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);18334608;2;25749;106776;COLEGIO PART. ALICANTE DEL ROSAL;13;131;13119;MAIPÚ;3;3;5;13; 
2020;CAS-123448-F3S4H7;2;1;20200315;3;1;20200731;13;1;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MENSUALIDADES Y/O COLEGIATURA; ; ; ;11074369;1;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);11074369;2;25001;106371;COLEGIO GREENLAND SCHOOL;13;131;13106;ESTACIÓN CENTRAL;4;4;1;13; 
2020;CAS-123450-X1K3F0;2;1;20200316;3;1;20200904;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;11451841;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);18932711;1;25749;106776;COLEGIO PART. ALICANTE DEL ROSAL;13;131;13119;MAIPÚ;3;3;5;13; 
2020;CAS-123451-Y5K2R6;2;1;20200316;3;1;20210204;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;201302358; ;201302358;16069916;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);25678429;2; ;111659;SUEÑOS DE COLORES;13;134;13401;SAN BERNARDO;8;6;1;13; 
2020;CAS-123452-C5Z8Q9;1;1;20200316;3;1;20200617;7;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;8565126;0;2;OTRO TIPO DE CIUDADANO(A);25880192;2;16592;105078;ESCUELA LENGUAJE SAN CLEMENTE;7;71;7109;SAN CLEMENTE;3;3;1;7; 
2020;CAS-123453-X3Q5Y0;2;1;20200316;3;1;20200911;10;1;CONVIVENCIA;DERECHOS Y GARANTÍAS CONSTITUCIONALES;VULNERACIÓN DE LAS GARANTÍAS CONSTITUCIONALES DE LIBERTAD DE ENSEÑANZA, LIBERTAD DE EXPRESIÓN Y DE CONCIENCIA; ; ; ;15767650;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15767650;1;40316;107739;COLEGIO PUMANQUE;10;101;10101;PUERTO MONTT;3;3;5;10; 
2020;CAS-123454-L8T8Z3;2;1;20200316;3;1;20200317;13;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS); ; ; ;19897040;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);10096200;2;25999;106908;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;5;13; 
2020;CAS-123455-S1P4B7;2;1;20200316;3;1;20210202;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);201301989; ;201301989;17573688;0;2;APODERADO(A) / PADRE O MADRE / TUTOR(A);16493663;2;24427;106230;COLEGIO SAN VIATOR;13;131;13118;MACUL;3;3;5;13;0
